rb,dAO,t,E_a,E_b,I_a,Nv_b,Ea_a,Ea_b,BG bo,1E_a+1E_b,1E_a+1Ea_a,1E_b+1Ea_a,1E_c+1I_c,1E_c+1Nv_c,1I_c+1Nv_c,1Nv_c+1Ea_c,1E_c^2+1I_c,1E_c^2+1Nv_c,1E_c^2+1Ea_c,1Nv_c^2+1Ea_c,1E_c+1Nv_c^2,1E_c^2+1I_c^2,1E_c^2+1Ea_c^2,1Nv_c^2+1Ea_c^2,1E_a-1E_b,1E_a-1I_a,1E_a-1I_b,1E_a-1Ea_a,1E_a-1S_a,1E_b-1Ea_a,1E_b-1Ea_b,1E_b-1S_a,1E_b-1S_b,1E_c-1Ea_a,1E_c-1Ea_c,1E_c-1S_a,1E_c-1S_b,1I_c-1Nv_c,1I_c-1Ea_c,1Ea_b-1S_b,1E_a^2-1I_a,1E_b^2-1I_b,1Nv_c^2-1Ea_c,1E_c-1I_c^2,1E_c-1Nv_c^2,1I_c-1Nv_c^2,1I_c-1Ea_c^2,1Nv_c-1Ea_c^2,1E_c^2-1Nv_c^2,1E_c^2-1Ea_c^2,1I_c^2-1Ea_c^2,1Nv_c^2-1Ea_c^2,1E_c*1I_c,1E_c*1Ea_c,1E_c^2*1I_c,1E_c*1Ea_c^2,1I_c*1Nv_c^2,1I_c^2*1Nv_c^2,1Nv_c^2*1Ea_c^2,1E_c/1I_c,1E_c/1Ea_c,1E_c^2/1I_c,1E_c/1Ea_c^2,1I_c/1Nv_c^2,1I_c^2/1Nv_c^2,1Nv_c^2/1Ea_c^2,1E_c+2I_c,1I_c+2Nv_c,1E_c^2+2I_c,1E_c^2+2Ea_c^2,1I_c^2+2Ea_c^2,1E_c-2I_c,1E_c-2Nv_c,1E_c-2Ea_c,1I_c-2Nv_c,1Nv_c-2Ea_c,1E_c^2-2Ea_c,1I_a-2S_a^2,1I_c^2-2Ea_c^2,1E_c*2I_c,1E_c*2Ea_c,1E_c^2*2I_c,1I_c*2Nv_c^2,1Nv_c^2*2Ea_c^2,1E_c/2I_c,1E_c/2Ea_c,1E_c^2/2I_c,1I_c/2Nv_c^2,1I_c^2/2Nv_c^2,1Nv_c^2/2Ea_c^2,1E_c+3Nv_c,1I_c+3Ea_c,1I_c^2+3Ea_c,1I_c-3Nv_c,1E_c-3I_c^2,1E_c^2-3Ea_c^2,1I_c^2-3Ea_c^2,1E_c*3Ea_c,1I_c*3Nv_c,1E_c^2*3Ea_c,1I_c^2*3Nv_c,1Nv_c^2*3Ea_c,1Nv_c*3Ea_c^2,1E_c^2*3Nv_c^2,1E_c^2*3Ea_c^2,1E_c/3Nv_c,1Nv_c/3Ea_c,1Nv_c/3Ea_c^2,2E_c+1I_c,2I_c+1Nv_c,2E_c^2+1I_c,2Nv_c^2+1Ea_c,2E_c+1Nv_c^2,2E_c+1Ea_c^2,2E_c^2+1I_c^2,2E_c-1I_c,2E_c-1Nv_c,2E_c-1Ea_c,2I_c-1Nv_c,2I_c-1Ea_c,2E_c^2-1Ea_c,2Nv_c^2-1Ea_c,2I_c-1Nv_c^2,2E_c^2-1I_c^2,2E_c^2-1Ea_c^2,2I_c^2-1Ea_c^2,2E_c*1I_c,2E_c*1Ea_c,2E_c^2*1I_c,2I_c*1Nv_c^2,2Nv_c^2*1Ea_c^2,2E_c/1I_c,2E_c/1Ea_c,2E_c^2/1I_c,2I_c/1Nv_c^2,2Nv_c^2/1Ea_c^2,2E_c+2I_c,2E_c+2Nv_c,2I_c+2Nv_c,2E_c^2+2I_c,2E_c^2+2Nv_c,2E_c^2+2Ea_c,2Nv_c^2+2Ea_c,2E_c+2Nv_c^2,2E_c^2+2I_c^2,2E_c^2+2Ea_c^2,2Nv_c^2+2Ea_c^2,2E_c-2I_c,2E_c-2Ea_c,2I_c-2Nv_c,2I_c-2Ea_c,2Nv_c^2-2Ea_c,2E_c-2I_c^2,2E_c-2Nv_c^2,2I_c-2Nv_c^2,2I_c-2Ea_c^2,2E_c^2-2Nv_c^2,2E_c^2-2Ea_c^2,2Nv_c^2-2Ea_c^2,2E_c*2I_c,2E_c*2Ea_c,2E_c^2*2I_c,2E_c*2Ea_c^2,2I_c*2Nv_c^2,2I_c^2*2Nv_c^2,2Nv_c^2*2Ea_c^2,2E_c/2I_c,2E_c/2Ea_c,2E_c^2/2I_c,2E_c/2Ea_c^2,2I_c/2Nv_c^2,2I_c^2/2Nv_c^2,2Nv_c^2/2Ea_c^2,2I_c+3Nv_c,2I_c+3Ea_c,2E_c^2+3Ea_c^2,2E_c-3Ea_c,2I_c-3Nv_c,2I_c-3Ea_c,2E_c-3Ea_c^2,2E_c*3Ea_c,2I_c*3Nv_c,2E_c^2*3Ea_c,2I_c^2*3Nv_c,2Nv_c^2*3Ea_c,2Nv_c*3Ea_c^2,2E_c^2*3Nv_c^2,2E_c^2*3Ea_c^2,2E_c/3Nv_c,2Nv_c/3Ea_c,2E_c^2/3I_c,2I_c^2/3Ea_c^2,3E_c+1Ea_c,3E_c^2+1I_c,3I_c^2+1Ea_c,3E_c+1I_c^2,3E_c+1Nv_c^2,3E_c-1Nv_c,3E_c-1Ea_c^2,3I_c-1Nv_c^2,3E_c^2-1Nv_c^2,3E_c*1Ea_c,3I_c*1Nv_c,3E_c^2*1Ea_c,3I_c^2*1Nv_c,3Nv_c^2*1Ea_c,3Nv_c*1Ea_c^2,3E_c^2*1Nv_c^2,3E_c^2*1Ea_c^2,3E_c/1Ea_c,3I_c/1Nv_c,3E_c^2/1Ea_c,3I_c^2/1Nv_c,3Nv_c^2/1Ea_c,3Nv_c/1Ea_c^2,3E_c^2/1Nv_c^2,3E_c^2/1Ea_c^2,3E_c+2I_c,3E_c+2I_c^2,3I_c+2Ea_c^2,3E_c^2+2I_c^2,3E_c^2+2Nv_c^2,3E_c^2+2Ea_c^2,3E_c-2Nv_c,3E_c-2Ea_c,3E_c^2-2I_c,3E_c^2-2Ea_c,3E_c-2I_c^2,3E_c-2Nv_c^2,3E_c-2Ea_c^2,3I_c-2Ea_c^2,3E_c*2Ea_c,3I_c*2Nv_c,3E_c^2*2Ea_c,3I_c^2*2Nv_c,3Nv_c^2*2Ea_c,3Nv_c*2Ea_c^2,3E_c^2*2Nv_c^2,3E_c^2*2Ea_c^2,3E_c/2Ea_c,3I_c/2Nv_c,3E_c^2/2Ea_c,3I_c^2/2Nv_c,3Nv_c^2/2Ea_c,3Nv_c/2Ea_c^2,3E_c^2/2Nv_c^2,3E_c^2/2Ea_c^2,3I_c+3Ea_c,3I_c^2+3Ea_c,3E_c+3I_c^2,3I_c+3Ea_c^2,3E_c^2+3I_c^2,3E_c^2+3Nv_c^2,3E_c^2+3Ea_c^2,3I_c-3Nv_c,3I_c-3Ea_c,3E_c^2-3Nv_c,3I_c^2-3Ea_c,3E_c-3I_c^2,3E_c-3Ea_c^2,3I_c-3Ea_c^2,3E_c^2-3Ea_c^2,3I_c^2-3Nv_c^2,3E_c*3I_c,3Nv_c*3Ea_c,3E_c^2*3I_c,3E_c^2*3Nv_c,3E_c*3I_c^2,3I_c^2*3Nv_c^2,3E_c/3I_c,3E_c/3Ea_c,3E_c^2/3I_c,3E_c/3Ea_c^2,3I_c/3Nv_c^2,3I_c^2/3Nv_c^2,3Nv_c^2/3Ea_c^2,metallic,BG
0.76,1.805,0.9420000000000001,1.93,1.9,7.576233999999999,5,1.3019999999999998,0.942362,1.9785000000000004,3.83,3.2319999999999998,3.202,17.058054000000002,9.44,19.618054,7.4611135,25.451654,17.833599999999993,13.2947135,37.4611135,39.44,197.284994746916,13.96845265988225,38.13485265988225,0.030000000000000027,-5.6462340000000015,-5.3555160000000015,0.6280000000000001,0.75,0.5980000000000001,0.9576379999999999,0.72,-0.14000000000000012,2.138,1.9788865,2.26,1.4,7.618054000000001,12.1569405,-1.097638,-3.8513340000000014,-3.6755160000000004,34.5388865,-182.011394746916,-32.56,-22.381946,11.483201340117752,3.8651473401177503,-24.16640000000001,9.698747340117748,183.3165420870337,33.86514734011775,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,30.67610800000001,25.618054,39.069708,16.103305319764498,189.72110006668046,-23.796108,-8.56,0.5177729999999999,1.6180540000000008,3.077773,8.911373,4.7914340000000015,181.1816894271515,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,23.42305288,2.51311522,80.5753019072,245.124972,3338.1251054444883,38.42734787788049,21.44,18.0013945,189.834735246916,-4.381945999999999,-552.914184240748,5.429042020353251,179.04683676726933,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,6.880000000000001,2.922227,4.2697053197644985,20.498054,33.236108,37.285253999999995,73.4611135,42.88,9.01485265988225,209.11859474691602,-6.738054000000001,0.8799999999999999,5.4188865,21.236108,25.774994500000002,22.206086499999998,70.5388865,-8.763891999999998,-161.784194746916,21.53234734011775,368.76793683394976,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,34.116108000000004,18.88,39.236108,50.903308,35.66719999999999,26.589427,74.922227,78.88,394.569989493832,27.9369053197645,76.2697053197645,-20.356108000000006,3.957773,15.236108000000002,24.313881,69.077773,-364.022789493832,-65.12,-44.763892,22.966402680235504,-48.33280000000001,19.397494680235496,67.7302946802355,187.38442304,20.10492176,644.6024152576,29.375572599979755,1960.999776,26705.000843555907,307.41878302304394,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,45.236108,31.6194485,30.07175797964675,2.4966595000000003,9.236108000000002,22.8527675,0.4754420203532508,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,13.760000000000002,5.844454,107.43373587626664,263.9409355695512,11.7811135,49.118854,557.8152977407482,195.771394746916,46.32,4.32,8.185147340117751,4.854162000000001,-0.4992000000000018,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,37.556108,381.222789493832,45.1238673197645,406.40358949383204,107.5008,39.77050531976449,-1.6799999999999995,7.397773000000001,8.264691999999998,32.578573,-360.582789493832,-61.68,6.050294680235503,36.58445668023551,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,7.53934566,122.562486,25.9353490704,1669.0625527222442,78.90012899999998,19.213673938940246,639.0144,37.89448865397389,45.23750250000001,560.7375247407481,566.6741842407481,47.25871997964675,591.8549842407482,143.5008,41.90535797964674,22.854162,36.4708215,17.500799999999998,551.970843740748,-546.034184240748,3.915442020353252,34.449604020353256,29.09624202035325,448.35418424074805,421.61495184000006,78.90012899999998,1450.3554343295996,639.0144,5741.57518136452,60086.25189800079,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,0,0.0
0.47,1.805,1.092,1.93,2.96,7.576233999999999,7,1.3019999999999998,3.3635882000000006,1.9785000000000004,4.89,3.2319999999999998,4.262,17.058054000000002,9.44,19.618054,7.4611135,25.451654,17.833599999999993,13.2947135,37.4611135,39.44,197.284994746916,13.96845265988225,38.13485265988225,-1.03,-5.6462340000000015,-9.88381,0.6280000000000001,0.75,1.6580000000000001,-0.4035882000000006,1.78,0.31999999999999984,2.138,1.9788865,2.26,0.7999999999999998,7.618054000000001,12.1569405,0.7235882000000005,-3.8513340000000014,-3.0522100000000005,34.5388865,-182.011394746916,-32.56,-22.381946,11.483201340117752,3.8651473401177503,-24.16640000000001,9.698747340117748,183.3165420870337,33.86514734011775,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,30.67610800000001,25.618054,39.069708,16.103305319764498,189.72110006668046,-23.796108,-8.56,0.5177729999999999,1.6180540000000008,3.077773,8.911373,4.7914340000000015,181.1816894271515,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,23.42305288,2.51311522,80.5753019072,245.124972,3338.1251054444883,38.42734787788049,21.44,18.0013945,189.834735246916,-4.381945999999999,-552.914184240748,5.429042020353251,179.04683676726933,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,6.880000000000001,2.922227,4.2697053197644985,20.498054,33.236108,37.285253999999995,73.4611135,42.88,9.01485265988225,209.11859474691602,-6.738054000000001,0.8799999999999999,5.4188865,21.236108,25.774994500000002,22.206086499999998,70.5388865,-8.763891999999998,-161.784194746916,21.53234734011775,368.76793683394976,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,34.116108000000004,18.88,39.236108,50.903308,35.66719999999999,26.589427,74.922227,78.88,394.569989493832,27.9369053197645,76.2697053197645,-20.356108000000006,3.957773,15.236108000000002,24.313881,69.077773,-364.022789493832,-65.12,-44.763892,22.966402680235504,-48.33280000000001,19.397494680235496,67.7302946802355,187.38442304,20.10492176,644.6024152576,29.375572599979755,1960.999776,26705.000843555907,307.41878302304394,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,45.236108,31.6194485,30.07175797964675,2.4966595000000003,9.236108000000002,22.8527675,0.4754420203532508,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,13.760000000000002,5.844454,107.43373587626664,263.9409355695512,11.7811135,49.118854,557.8152977407482,195.771394746916,46.32,4.32,8.185147340117751,4.854162000000001,-0.4992000000000018,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,37.556108,381.222789493832,45.1238673197645,406.40358949383204,107.5008,39.77050531976449,-1.6799999999999995,7.397773000000001,8.264691999999998,32.578573,-360.582789493832,-61.68,6.050294680235503,36.58445668023551,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,7.53934566,122.562486,25.9353490704,1669.0625527222442,78.90012899999998,19.213673938940246,639.0144,37.89448865397389,45.23750250000001,560.7375247407481,566.6741842407481,47.25871997964675,591.8549842407482,143.5008,41.90535797964674,22.854162,36.4708215,17.500799999999998,551.970843740748,-546.034184240748,3.915442020353252,34.449604020353256,29.09624202035325,448.35418424074805,421.61495184000006,78.90012899999998,1450.3554343295996,639.0144,5741.57518136452,60086.25189800079,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,1,2.5145
0.13,1.805,1.3430000000000002,1.93,3.04,7.576233999999999,5,1.3019999999999998,-1.4,1.9785000000000004,4.97,3.2319999999999998,4.342,17.058054000000002,9.44,19.618054,7.4611135,25.451654,17.833599999999993,13.2947135,37.4611135,39.44,197.284994746916,13.96845265988225,38.13485265988225,-1.11,-5.6462340000000015,-12.60413,0.6280000000000001,0.75,1.7380000000000002,4.44,1.86,0.040000000000000036,2.138,1.9788865,2.26,0.44,7.618054000000001,12.1569405,-4.4,-3.8513340000000014,-5.292529999999998,34.5388865,-182.011394746916,-32.56,-22.381946,11.483201340117752,3.8651473401177503,-24.16640000000001,9.698747340117748,183.3165420870337,33.86514734011775,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,30.67610800000001,25.618054,39.069708,16.103305319764498,189.72110006668046,-23.796108,-8.56,0.5177729999999999,1.6180540000000008,3.077773,8.911373,4.7914340000000015,181.1816894271515,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,23.42305288,2.51311522,80.5753019072,245.124972,3338.1251054444883,38.42734787788049,21.44,18.0013945,189.834735246916,-4.381945999999999,-552.914184240748,5.429042020353251,179.04683676726933,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,6.880000000000001,2.922227,4.2697053197644985,20.498054,33.236108,37.285253999999995,73.4611135,42.88,9.01485265988225,209.11859474691602,-6.738054000000001,0.8799999999999999,5.4188865,21.236108,25.774994500000002,22.206086499999998,70.5388865,-8.763891999999998,-161.784194746916,21.53234734011775,368.76793683394976,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,34.116108000000004,18.88,39.236108,50.903308,35.66719999999999,26.589427,74.922227,78.88,394.569989493832,27.9369053197645,76.2697053197645,-20.356108000000006,3.957773,15.236108000000002,24.313881,69.077773,-364.022789493832,-65.12,-44.763892,22.966402680235504,-48.33280000000001,19.397494680235496,67.7302946802355,187.38442304,20.10492176,644.6024152576,29.375572599979755,1960.999776,26705.000843555907,307.41878302304394,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,45.236108,31.6194485,30.07175797964675,2.4966595000000003,9.236108000000002,22.8527675,0.4754420203532508,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,13.760000000000002,5.844454,107.43373587626664,263.9409355695512,11.7811135,49.118854,557.8152977407482,195.771394746916,46.32,4.32,8.185147340117751,4.854162000000001,-0.4992000000000018,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,37.556108,381.222789493832,45.1238673197645,406.40358949383204,107.5008,39.77050531976449,-1.6799999999999995,7.397773000000001,8.264691999999998,32.578573,-360.582789493832,-61.68,6.050294680235503,36.58445668023551,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,7.53934566,122.562486,25.9353490704,1669.0625527222442,78.90012899999998,19.213673938940246,639.0144,37.89448865397389,45.23750250000001,560.7375247407481,566.6741842407481,47.25871997964675,591.8549842407482,143.5008,41.90535797964674,22.854162,36.4708215,17.500799999999998,551.970843740748,-546.034184240748,3.915442020353252,34.449604020353256,29.09624202035325,448.35418424074805,421.61495184000006,78.90012899999998,1450.3554343295996,639.0144,5741.57518136452,60086.25189800079,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,1,2.0191
0.38,1.805,1.149,1.93,2.19,7.576233999999999,5,1.3019999999999998,0.746607,1.9785000000000004,4.12,3.2319999999999998,3.492,17.058054000000002,9.44,19.618054,7.4611135,25.451654,17.833599999999993,13.2947135,37.4611135,39.44,197.284994746916,13.96845265988225,38.13485265988225,-0.26,-5.6462340000000015,-8.556686000000001,0.6280000000000001,0.75,0.8880000000000001,1.443393,1.01,0.009999999999999787,2.138,1.9788865,2.26,1.2599999999999998,7.618054000000001,12.1569405,-1.4333930000000001,-3.8513340000000014,-5.6905860000000015,34.5388865,-182.011394746916,-32.56,-22.381946,11.483201340117752,3.8651473401177503,-24.16640000000001,9.698747340117748,183.3165420870337,33.86514734011775,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,30.67610800000001,25.618054,39.069708,16.103305319764498,189.72110006668046,-23.796108,-8.56,0.5177729999999999,1.6180540000000008,3.077773,8.911373,4.7914340000000015,181.1816894271515,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,23.42305288,2.51311522,80.5753019072,245.124972,3338.1251054444883,38.42734787788049,21.44,18.0013945,189.834735246916,-4.381945999999999,-552.914184240748,5.429042020353251,179.04683676726933,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,6.880000000000001,2.922227,4.2697053197644985,20.498054,33.236108,37.285253999999995,73.4611135,42.88,9.01485265988225,209.11859474691602,-6.738054000000001,0.8799999999999999,5.4188865,21.236108,25.774994500000002,22.206086499999998,70.5388865,-8.763891999999998,-161.784194746916,21.53234734011775,368.76793683394976,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,34.116108000000004,18.88,39.236108,50.903308,35.66719999999999,26.589427,74.922227,78.88,394.569989493832,27.9369053197645,76.2697053197645,-20.356108000000006,3.957773,15.236108000000002,24.313881,69.077773,-364.022789493832,-65.12,-44.763892,22.966402680235504,-48.33280000000001,19.397494680235496,67.7302946802355,187.38442304,20.10492176,644.6024152576,29.375572599979755,1960.999776,26705.000843555907,307.41878302304394,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,45.236108,31.6194485,30.07175797964675,2.4966595000000003,9.236108000000002,22.8527675,0.4754420203532508,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,13.760000000000002,5.844454,107.43373587626664,263.9409355695512,11.7811135,49.118854,557.8152977407482,195.771394746916,46.32,4.32,8.185147340117751,4.854162000000001,-0.4992000000000018,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,37.556108,381.222789493832,45.1238673197645,406.40358949383204,107.5008,39.77050531976449,-1.6799999999999995,7.397773000000001,8.264691999999998,32.578573,-360.582789493832,-61.68,6.050294680235503,36.58445668023551,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,7.53934566,122.562486,25.9353490704,1669.0625527222442,78.90012899999998,19.213673938940246,639.0144,37.89448865397389,45.23750250000001,560.7375247407481,566.6741842407481,47.25871997964675,591.8549842407482,143.5008,41.90535797964674,22.854162,36.4708215,17.500799999999998,551.970843740748,-546.034184240748,3.915442020353252,34.449604020353256,29.09624202035325,448.35418424074805,421.61495184000006,78.90012899999998,1450.3554343295996,639.0144,5741.57518136452,60086.25189800079,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,1,2.0266
0.6,1.805,1.0190000000000001,1.93,2.05,7.576233999999999,5,1.3019999999999998,1.046,1.9785000000000004,3.98,3.2319999999999998,3.3519999999999994,17.058054000000002,9.44,19.618054,7.4611135,25.451654,17.833599999999993,13.2947135,37.4611135,39.44,197.284994746916,13.96845265988225,38.13485265988225,-0.11999999999999987,-5.6462340000000015,-6.678389000000001,0.6280000000000001,0.75,0.748,1.0039999999999998,0.8699999999999999,-0.03000000000000025,2.138,1.9788865,2.26,1.36,7.618054000000001,12.1569405,-1.034,-3.8513340000000014,-4.405889000000001,34.5388865,-182.011394746916,-32.56,-22.381946,11.483201340117752,3.8651473401177503,-24.16640000000001,9.698747340117748,183.3165420870337,33.86514734011775,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,30.67610800000001,25.618054,39.069708,16.103305319764498,189.72110006668046,-23.796108,-8.56,0.5177729999999999,1.6180540000000008,3.077773,8.911373,4.7914340000000015,181.1816894271515,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,23.42305288,2.51311522,80.5753019072,245.124972,3338.1251054444883,38.42734787788049,21.44,18.0013945,189.834735246916,-4.381945999999999,-552.914184240748,5.429042020353251,179.04683676726933,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,6.880000000000001,2.922227,4.2697053197644985,20.498054,33.236108,37.285253999999995,73.4611135,42.88,9.01485265988225,209.11859474691602,-6.738054000000001,0.8799999999999999,5.4188865,21.236108,25.774994500000002,22.206086499999998,70.5388865,-8.763891999999998,-161.784194746916,21.53234734011775,368.76793683394976,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,93.69221152,10.05246088,322.3012076288,980.499888,153.70939151152197,34.116108000000004,18.88,39.236108,50.903308,35.66719999999999,26.589427,74.922227,78.88,394.569989493832,27.9369053197645,76.2697053197645,-20.356108000000006,3.957773,15.236108000000002,24.313881,69.077773,-364.022789493832,-65.12,-44.763892,22.966402680235504,-48.33280000000001,19.397494680235496,67.7302946802355,187.38442304,20.10492176,644.6024152576,29.375572599979755,1960.999776,26705.000843555907,307.41878302304394,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,45.236108,31.6194485,30.07175797964675,2.4966595000000003,9.236108000000002,22.8527675,0.4754420203532508,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,13.760000000000002,5.844454,107.43373587626664,263.9409355695512,11.7811135,49.118854,557.8152977407482,195.771394746916,46.32,4.32,8.185147340117751,4.854162000000001,-0.4992000000000018,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,15.07869132,245.124972,51.8706981408,3338.1251054444883,157.800258,38.42734787788049,1278.0288,75.78897730794777,37.556108,381.222789493832,45.1238673197645,406.40358949383204,107.5008,39.77050531976449,-1.6799999999999995,7.397773000000001,8.264691999999998,32.578573,-360.582789493832,-61.68,6.050294680235503,36.58445668023551,30.15738264,490.249944,103.7413962816,6676.250210888977,315.600516,76.85469575576099,2556.0576,151.57795461589555,7.53934566,122.562486,25.9353490704,1669.0625527222442,78.90012899999998,19.213673938940246,639.0144,37.89448865397389,45.23750250000001,560.7375247407481,566.6741842407481,47.25871997964675,591.8549842407482,143.5008,41.90535797964674,22.854162,36.4708215,17.500799999999998,551.970843740748,-546.034184240748,3.915442020353252,34.449604020353256,29.09624202035325,448.35418424074805,421.61495184000006,78.90012899999998,1450.3554343295996,639.0144,5741.57518136452,60086.25189800079,46.84610576,5.02623044,161.1506038144,7.343893149994939,490.249944,6676.250210888977,76.85469575576099,0,0.0
