Ma,Mb,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a^2+1E_b+1I_a,1E_a^2+1E_b+1Ea_a,1E_a^2+1E_c+1I_b,1E_a^2+1E_c+1Nv_b,1E_a^2+1E_c+1Ea_b,1E_b^2+1E_c+1I_a,1E_b^2+1E_c+1Nv_b,1E_b^2+1E_c+1Ea_a,1E_b^2+1E_c+1Ea_b,1E_b^2+1I_a+1Nv_b,1E_b^2+1Nv_a+1Nv_b,1E_c^2+1I_a+1Nv_b,1E_c^2+1Nv_a+1Nv_b,1Ea_a^2+1Ea_b+1Ea_c,1Ea_a^2+1Ea_b+1S_a,1Ea_a^2+1Ea_c+1S_a,1Ea_a^2+1Ea_c+1S_b,1Ea_b^2+1Ea_c+1S_a,1E_a^2+1E_b-1I_a,1E_a^2+1E_b-1Nv_a,1E_a^2+1E_b-1Ea_a,1E_a^2+1E_c-1I_a,1E_a^2+1E_c-1I_b,1E_a^2+1E_c-1Nv_b,1E_a^2+1E_c-1Ea_a,1E_a^2+1E_c-1Ea_b,1E_a^2+1E_c-1S_b,1E_a^2+1I_b-1Nv_a,1E_b^2+1E_c-1I_a,1E_b^2+1E_c-1I_b,1E_b^2+1E_c-1Nv_a,1E_b^2+1E_c-1Nv_b,1E_b^2+1E_c-1Ea_b,1E_b^2+1E_c-1S_b,1E_b^2+1I_a-1I_b,1E_b^2+1I_a-1Nv_b,1E_b^2+1I_a-1Ea_b,1E_b^2+1Nv_a-1Nv_b,1E_c^2+1I_a-1I_b,1E_c^2+1I_a-1Nv_b,1E_c^2+1Nv_a-1Nv_b,1Ea_a^2+1Ea_b-1S_a,1Ea_a^2+1Ea_c-1S_a,1Ea_a^2+1Ea_c-1S_b,1Ea_b^2+1Ea_c-1S_b,1E_a^2-1E_b+1E_c,1E_a^2-1E_b+1Ea_a,1E_a^2-1I_b+1Nv_a,1E_b^2-1I_a+1I_b,1E_b^2-1I_a+1Nv_b,1E_b^2-1Nv_a+1Nv_b,1E_c^2-1I_a+1I_b,1E_c^2-1I_a+1Nv_b,1E_c^2-1Nv_a+1Nv_b,1E_c^2-1Nv_b+1Nv_c,1Ea_a^2-1Ea_b+1Ea_c,1Ea_a^2-1Ea_b+1S_a,1E_a^2-1E_b-1Ea_a,1E_a^2-1E_b-1S_a,1E_a^2-1I_b-1Nv_a,1E_b^2-1I_a-1Nv_b,1E_b^2-1I_a-1Ea_b,1E_b^2-1I_a-1S_b,1E_b^2-1Nv_a-1Nv_b,1E_c^2-1I_a-1I_b,1E_c^2-1I_a-1Nv_b,1E_c^2-1I_a-1Ea_b,1E_c^2-1I_a-1S_b,1E_c^2-1Nv_a-1Nv_b,1Ea_a^2-1Ea_b-1S_a,1E_a^2+1E_b-2I_a,1E_a^2+1E_b-2S_a,1E_a^2+1E_c-2S_b,1E_a^2+1Ea_b-2S_a,1E_b^2+1E_c-2I_b,1E_b^2+1E_c-2Nv_b,1E_b^2+1E_c-2Ea_b,1E_b^2+1I_a-2I_b,1E_b^2+1I_a-2Ea_b,1E_b^2+1I_a-2S_b,1E_b^2+1Nv_a-2Nv_b,1E_b^2+1Ea_a-2S_b,1E_b^2+1S_a-2S_b,1Ea_a^2+1Ea_c-2S_a,1Ea_b^2+1Ea_c-2S_b,1E_c^2-1I_a+2Ea_b,1E_c^2-1I_a+2S_b,1E_a^2-1E_b-2Ea_a,1E_a^2-1Ea_b-2S_a,1E_b^2-1I_a-2I_b,1E_b^2-1I_a-2Ea_b,1E_b^2-1I_a-2S_b,1E_b^2-1Nv_a-2Nv_b,1E_b^2-1Ea_a-2S_b,1E_b^2-1S_a-2S_b,1E_a^2+1E_b-3S_a,1E_a^2+1Ea_b-3S_a,1E_b^2+1E_c-3Ea_b,1E_b^2+1E_c-3S_b,1E_b^2+1I_a-3Ea_b,1E_b^2+1I_a-3S_b,1E_b^2+1Ea_a-3S_b,1E_b^2+1S_a-3S_b,1Ea_b^2+1Ea_c-3S_b,1E_a^2-1Ea_b-3S_a,1E_b^2-1I_a-3S_b,1E_b^2-1Ea_a-3S_b,1E_c^2+2I_a+1Nv_b,1E_a^2+2E_b-1I_a,1E_a^2+2I_b-1Nv_a,1E_c^2+2I_a-1I_b,1E_a^2-2E_b+1E_c,1E_a^2-2E_b+1Ea_a,1E_a^2-2E_b-1Ea_a,1E_b^2-2I_a-1Nv_b,1E_c^2-2I_a-1Nv_b,1E_a^2-2E_b-2S_a,1E_b^2-2Ea_a-2S_b,1E_a^2-2E_b-3S_a,2Ea_a^2+1Ea_b+1Ea_c,2E_a^2+1E_b-1I_a,2E_a^2+1E_b-1Nv_a,2E_a^2+1I_b-1Nv_a,2E_b^2+1E_c-1I_b,2E_b^2+1E_c-1Nv_b,2E_b^2+1Nv_a-1Nv_b,2E_a^2-1E_b-1I_a,2E_a^2-1I_b-1Nv_a,2E_b^2-1I_a-1I_b,2E_b^2-1I_a-1Nv_b,2E_b^2-1Nv_a-1Nv_b,2E_b^2+1I_a-2I_b,2E_b^2-1I_a-2I_b,2E_b^2-1Nv_a-2Nv_b,3E_a^2+1E_b-1Nv_a,3E_a^2+1I_b-1Nv_a,3E_a^2-1I_b-1Nv_a,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1I_a-1Ea_b^2,1Nv_a-1Ea_b^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,2E_a-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG
65,95,11.81381,11,7,1.3019999999999998,3.3635882000000006,2.64,47,35,0.0,0.0,14.261133999999998,7.986899999999999,18.97871,14.1649,10.5284882,19.777834,19.2016,13.5036,15.565188199999998,23.337834,26.7616,26.409834000000004,29.8336,6.5199057,6.2387922,4.336317499999999,5.796317499999999,13.954839079179242,-0.8913339999999996,-4.3151,5.3829,-0.4113340000000001,-4.648910000000001,0.16489999999999938,5.8629,3.801311799999999,4.524899999999999,4.53871,4.6253660000000005,0.38778999999999897,1.2015999999999991,5.201599999999999,8.838011799999997,9.5616,4.524024000000002,9.337834,12.974245800000002,12.7616,7.596023999999996,12.409833999999995,15.833599999999995,3.8787922,1.9763174999999995,0.5163174999999991,10.134839079179242,4.2049,2.0668999999999995,2.91109,12.999176,8.185366,4.7616,16.071176,11.257366,7.833599999999999,10.8336,-0.20727070000000114,-0.4883842000000012,-0.5370999999999999,-0.4151,-19.08891,-5.814634,-2.1782222000000004,-1.454634,-9.2384,-7.556444000000001,-2.7426340000000007,0.8937777999999987,1.6173659999999992,-6.166400000000001,-2.8483842000000013,-8.467568,4.3249,1.8848999999999991,4.728488200000001,-11.42602,-1.7984000000000009,5.474423599999998,-7.2897859999999985,9.6106576,11.057834,5.761600000000001,4.783599999999999,4.661599999999999,0.7963174999999993,7.494839079179242,10.9845424,9.537366,-1.8391,-1.9986882000000008,-22.442254,-5.541810400000001,-4.094633999999999,-16.2384,2.1796,2.3016,3.1449,3.5484882000000004,2.1108353999999974,4.281599999999999,6.247069399999999,8.417834000000001,2.1436,2.0215999999999994,4.854839079179244,-3.1786882000000007,-6.734634,-0.4603999999999999,33.986067999999996,2.0686660000000003,16.352520000000002,15.172257999999996,1.2449,-0.8931000000000002,-3.4971,-13.390868,-10.318868,-4.5551,0.8776000000000002,-5.7351,8.215109700000001,2.833566000000001,-0.5901999999999994,8.26361,9.14939,13.9632,21.5232,-3.086434,-15.36401,-1.8668440000000004,2.946966,-0.4768000000000008,1.4718139999999984,-13.680654,-7.476800000000001,3.1346999999999987,11.988509999999998,-11.63911,4.655204,4.352399999999999,18.88995957917924,-6.8316,-9.383725579179243,1.2647960000000005,1.5676,-3.7374915791792436,-0.31372557917924304,-11.627451158358483,-2.9392000000000014,1.2199999999999998,3.838742420820756,-3.8639255791792433,2.5145
65,82,14.53413,11,5,1.3019999999999998,-1.4,3.0,47,7,0.0,0.0,14.341134,8.0669,21.69903,12.1649,5.764899999999999,20.257834,17.6816,13.9836,11.2816,21.817834,25.2416,24.409834,27.8336,1.7563174999999995,1.4752039999999995,4.336317499999999,6.156317499999999,4.601113499999999,-0.8113339999999996,-4.2351,5.4629,-0.4113340000000001,-7.36923,2.1648999999999994,5.8629,8.5649,4.164899999999999,7.259029999999999,5.105366,-1.85253,1.6815999999999995,7.681599999999999,14.0816,9.6816,2.2837039999999984,11.817833999999998,18.217834,15.241599999999998,4.875703999999997,14.409833999999995,17.833599999999993,-0.8847960000000004,1.9763174999999995,0.15631749999999922,0.4211134999999997,4.1249,1.9869,0.19077000000000047,16.199496,6.6653660000000015,3.2416,18.791496,9.257366,5.833599999999999,12.8336,4.5563175000000005,4.275204,-0.6171,-0.4951000000000001,-21.80923,-3.3346339999999994,3.0653660000000005,-1.3346339999999994,-6.7584,-10.276764,-0.7426340000000007,5.6573660000000014,1.2573659999999989,-4.166400000000001,1.915204,-8.387567999999998,4.4049,1.1648999999999994,-0.03509999999999991,-16.38666,2.6815999999999995,15.4816,-12.250426,19.617834,10.817833999999998,10.241599999999998,4.5436,4.4216,0.7963174999999993,-2.5788865000000003,1.4573659999999995,10.257366,-1.9191,2.7649000000000004,-27.402894,4.465366,-4.334633999999999,-11.7584,1.9396000000000004,2.0616000000000003,3.2249,-1.2151,16.8816,3.6816,21.017834,7.817833999999998,1.5435999999999996,1.4215999999999998,-5.5788864999999985,1.5849000000000002,-7.3346339999999985,-1.0603999999999996,31.986068,2.2286660000000005,21.79316,12.451937999999995,1.0848999999999998,-1.0531000000000004,-3.6571,-10.910867999999999,-8.318868,-4.7151,0.6376000000000008,-5.8951,3.4515214999999992,2.9135659999999994,-0.5102000000000011,10.98393,7.389070000000002,16.9232,24.4832,-3.166434,-18.08433,-3.6271639999999987,5.9069660000000015,2.4832,-3.0088259999999987,-18.161294,-2.5168,3.214700000000001,14.708829999999999,-14.35943,4.735204,4.4324,9.536234,-7.3116,-0.029999999999999805,1.3447960000000003,1.6476000000000002,5.6162339999999995,9.04,7.08,-7.0,0.8599999999999999,13.192468,5.4898,2.0191
65,83,10.486686,11,5,1.3019999999999998,0.746607,2.18,47,15,0.0,0.0031000000000007692,13.491133999999999,7.216899999999999,17.651585999999995,12.1649,7.9115069999999985,15.812334,13.2361,9.5381,8.982707000000003,17.372334,20.7961,24.409834,27.8336,3.9029244999999992,3.6218109999999992,4.336317499999999,5.336317500000002,3.1985355124490003,-1.661334,-5.0851000000000015,4.6129,-0.4113340000000001,-3.3217860000000012,2.1648999999999994,5.8629,6.418292999999999,4.9849,3.2115860000000005,0.659866000000001,-2.250586,-2.7639,3.2361000000000004,7.489492999999999,6.0561000000000025,1.885647999999998,7.372333999999999,11.625726999999998,10.7961,8.923147999999996,14.409833999999995,17.833599999999993,1.2618109999999996,1.9763174999999995,0.9763174999999992,-0.16146448755100007,4.9749,2.8369,4.238213999999998,7.706552000000001,2.219866000000001,-1.2039,14.744051999999998,9.257366,5.833599999999999,12.8336,2.409710499999999,2.128596999999999,0.2329000000000001,0.3549,-17.761785999999994,-7.7801339999999986,-3.5267409999999995,-4.960134,-11.2039,-6.229320000000001,-0.7426340000000007,3.510759,2.077365999999999,-4.166400000000001,-0.2314030000000005,-9.237568,3.5548999999999995,2.8048999999999986,2.111507,-12.737272,-1.7638999999999996,6.742886,-8.601038000000003,10.87912,8.012334,5.796099999999999,1.738099999999999,1.6160999999999994,0.7963174999999993,-2.3414644875510002,5.750579999999999,8.617366,-1.0690999999999995,0.618293,-23.753506,-4.273348,-7.140134,-16.2039,-0.8658999999999999,-0.7439,2.3749,0.931507,5.996279,1.6960999999999995,10.132513,5.832333999999998,-0.4419000000000013,-0.5639000000000012,-4.521464487551,-0.5617070000000002,-9.320134,-3.0459000000000005,31.986068,0.5286660000000012,13.698272000000005,16.499381999999994,2.7849,0.6468999999999998,-1.9571,-15.356368,-8.318868,-3.0151,-2.1679,-4.1951,5.598128499999999,2.063566,-1.3602000000000007,6.936486000000002,2.545513999999999,8.0322,15.592199999999998,-2.316433999999999,-14.036886,-8.47072,-2.9840339999999994,-6.4078,-3.8049380000000044,-18.957406,-11.4078,2.364699999999999,10.661386,-10.311986,3.885204,3.5824,8.133656012449,-2.8661000000000003,1.3725779875509998,0.4947960000000005,0.7976000000000001,7.018811987551,10.442577987551001,9.885155975102,1.4951999999999988,1.6799999999999995,14.595045987550998,6.892377987551,2.0266
65,46,6.746187,11,5,1.3019999999999998,0.525,0.84,47,23,0.0,1.9785000000000004,12.931134,6.656899999999999,13.911086999999998,12.1649,7.6899,13.673134,11.0969,7.3988999999999985,6.6219,15.233134,18.6569,24.409834,27.8336,3.6813175000000005,3.400204,4.336317499999999,3.996317499999999,2.9167385,-2.221334,-5.6451,4.0529,-0.4113340000000001,0.41871299999999945,2.1648999999999994,5.8629,6.639899999999999,6.3249,-0.5289129999999993,-1.4793339999999997,-0.6492870000000002,-4.9031,1.0968999999999998,5.571899999999999,5.2569,3.486947,5.233134,9.708134,8.6569,12.663646999999996,14.409833999999995,17.833599999999993,1.0402039999999997,1.9763174999999995,2.3163175,0.8967385,5.5349,3.3969,7.978713000000001,1.8268530000000007,0.08066600000000079,-3.3431,11.003553,9.257366,5.833599999999999,12.8336,2.6313174999999998,2.350204,0.7929000000000002,0.9149,-14.021287,-9.919334,-5.444334,-5.759333999999999,-13.3431,-2.4888210000000006,-0.7426340000000007,3.7323660000000003,3.4173659999999995,-4.166400000000001,-0.00979600000000036,-9.797567999999998,2.9949,5.4849,1.8899000000000004,-7.395474,-3.9031,5.0469,-3.25924,9.183133999999999,8.553134,3.6569,2.2789,2.1569000000000003,0.7963174999999993,0.056738500000000025,5.307365999999999,5.937365999999999,-0.5090999999999997,0.8399000000000001,-18.411707999999997,-5.969333999999999,-6.599333999999999,-18.3431,-0.32509999999999994,-0.20310000000000009,1.8149,0.7099000000000002,4.5219,3.5769,8.658134,7.713133999999998,1.4388999999999998,1.3169,-0.7832614999999999,-0.3401000000000001,-7.439333999999999,-1.1651,31.986068,-0.5913339999999998,6.217274,20.239881,3.9049,1.7669,-0.8370999999999997,-17.495568,-8.318868,-1.8951,-1.6270999999999998,-3.0751,5.376521499999999,1.5035659999999993,-1.9202000000000008,3.195986999999999,2.007613,3.7538,11.3138,-1.7564339999999996,-10.296387,-9.008621,-7.262434,-10.6862,-0.6023399999999999,-15.754808,-15.6862,1.8047000000000004,6.9208870000000005,-6.5714869999999985,3.3252039999999994,3.0224,7.8518589999999975,-0.7268999999999999,1.654375,-0.0652039999999996,0.2376000000000001,7.300609,10.724375,10.44875,9.5888,3.02,14.876843,7.174175,1.6427
73,72,8.298019,3,3,0.43283,0.279723,2.0,13,5,0.0,0.0,10.6178684,5.06493,14.330119,9.0321,6.311823,13.5873684,10.6016,8.034429999999999,7.881322999999999,13.147368400000001,10.1616,20.8193684,17.833599999999993,1.9281783089,2.1270648089,3.3084553089,3.6484553089,3.199358456729,-1.3536684,1.6321000000000003,4.1992699999999985,0.04633159999999936,-2.265919,3.0321,5.59927,5.752377,4.0321,7.890119,1.615831599999999,-0.6964190000000006,4.6016,4.6016,7.3218770000000015,5.6016,1.8493494000000013,7.147368400000001,9.8676454,4.1616,9.521349399999998,14.819368399999998,11.8336,-1.1929351911,-0.011544691099999891,-0.3515446911,-0.460641543271,3.9921,0.9849300000000004,-2.7059189999999997,6.4738506,1.1758315999999995,4.1616,14.1458506,8.8478316,11.8336,14.8336,1.3687323088999999,1.5676188088999998,0.11927000000000025,-1.1078999999999997,-8.705919,-4.8241684000000005,-2.1038914000000006,-3.8241684000000014,-1.8384,-2.4501874000000017,2.8478315999999984,5.568108599999999,3.8478315999999984,5.833599999999999,-1.7523811911000002,-7.3394368000000005,1.3121000000000005,2.0321,-0.4481769999999994,-8.994438,1.6015999999999997,7.042153999999999,-6.448669599999999,9.587922400000002,6.147368400000001,1.1616,0.59443,1.8216,-1.6715446910999998,-2.460641543271,6.407277599999999,9.8478316,-0.3135599999999997,-1.0076229999999995,-18.4202064,-2.3836144000000004,-5.8241684000000005,-4.8384,-0.2712300000000001,-1.4984000000000002,-0.3478999999999992,-2.108176999999999,6.762430999999999,1.6015999999999997,9.308199400000001,4.147368400000001,-1.40557,-0.1783999999999999,-4.4606415432710005,-2.6676229999999994,-7.8241684000000005,-2.27123,26.805136800000003,0.6863315999999999,16.188138000000002,15.5071178,1.9521,-1.0550699999999995,-1.9207299999999998,-10.809936800000001,-3.1379368000000016,-4.8079,-0.7040600000000001,-6.4678999999999975,2.1155201178,1.2384316000000002,4.2242000000000015,10.482219,3.4651809999999994,8.7632,8.3232,-2.8415684,-6.113819,-5.9605874000000005,-0.6625684000000005,2.3232,-2.2870695999999997,-14.258606400000001,-0.6768000000000001,6.816300000000003,13.074319000000004,-3.5217189999999987,2.2273418089,4.7956,6.064013356728999,-2.5516,1.531755043271,1.8526581911,-0.7155999999999998,5.907523443271001,2.921755043271,2.843510086542,-5.0,1.2200000000000002,11.893291843271001,5.105955043271001,5.8626000000000005
73,55,7.9024678,3,8,0.43283,0.151,0.99,13,26,0.0,1.8845,10.407868400000002,4.85493,13.934567800000002,14.0321,6.1831,12.7746684,14.7889,7.22173,6.9399,17.334668399999998,14.3489,25.8193684,22.8336,1.7994553088999998,1.9983418088999998,3.3084553089,2.6384553089,3.1439145,-1.5636683999999998,1.4221000000000004,3.98927,0.04633159999999936,-1.8703678000000004,-1.9679,5.59927,5.8811,5.0421,7.4945678,0.8031315999999995,-1.1135678000000002,3.7889,-1.2111,6.6379,5.7989,1.4322006000000016,1.3346684000000018,9.183668400000002,-1.6510999999999996,9.916900599999998,9.819368399999998,6.833599999999999,-1.3216581911,-0.011544691099999891,0.6584553089,0.49391450000000003,4.2021,1.1949300000000005,-2.3103678,5.265599400000001,5.3631316,8.3489,13.7502994,13.8478316,16.833599999999993,9.8336,1.4974553088999998,1.6963418088999995,0.32927000000000023,-0.8978999999999997,-8.3103678,-10.636868400000001,-2.7878684,-3.6268684,-7.6511,-2.0546362000000022,-2.1521684000000016,5.6968315999999986,4.857831599999998,0.8335999999999988,-1.6236581911,-7.5494368000000005,1.1021000000000003,4.052099999999999,-0.5768999999999997,-9.0160356,-9.2111,6.4869,-6.4702671999999986,9.032668400000002,7.354668400000001,-9.6511,1.8017300000000005,3.0289000000000006,-1.6715446910999998,-0.49608549999999996,6.149831599999998,7.827831599999998,-0.10355999999999976,-0.8788999999999993,-18.441804,-2.9388684,-4.6168684,-15.6511,0.9360700000000004,-0.2910999999999995,-0.5578999999999992,-2.2368999999999994,6.3359,3.8189,8.881668400000002,6.364668400000002,0.8117300000000007,2.038900000000001,-1.4860854999999995,-2.538899999999999,-5.6068684,-0.05392999999999937,31.805136800000003,0.2663316,15.397035600000002,15.902669,2.3721,-0.6350699999999998,-1.50073,-16.622636800000002,-8.137936800000002,-4.3879,0.5032400000000004,-6.047899999999999,1.9867971178,1.0284316000000002,4.0142000000000015,10.0866678,2.2353322,2.1378000000000004,1.6978000000000009,-2.6315684,-5.7182678,-7.1904362000000015,-7.2879684,-4.302199999999999,-3.121367199999998,-15.092904,-12.3022,6.606300000000001,12.678767800000001,-3.1261678,2.0173418089,4.5856,6.0085694000000025,-1.7389000000000003,1.587199,1.6426581911000002,-0.9255999999999998,5.962967400000001,2.977199,2.954398,1.0398,2.2300000000000004,11.948735800000001,5.1613989999999985,0.6706000000000003
9,77,11.260296,2,4,0.14462,1.262119,2.5,56,6,2.2831,5.9024,8.553764,3.48672,15.492396,8.232099999999999,5.494219,15.154163999999998,13.9425,10.08712,11.204619,15.714164000000002,12.5025,21.045264000000003,17.833599999999993,2.7441474444,1.7830339444,1.9820284444,3.9820284444,3.554057870161,-1.869564,1.3420999999999998,3.19748,-0.979564,-7.028196,0.2321,4.08748,2.969981,1.7321,10.052396,4.730835999999999,-1.3177960000000013,7.942499999999999,5.942499999999999,8.680380999999999,7.442499999999999,0.45386800000000005,7.714164,10.452045,4.5025,5.784967999999999,13.045264,9.8336,0.7830339444000001,0.9820284444,-1.0179715556,0.5540578701609999,1.6821000000000002,-1.6132799999999998,-8.468196,12.551132,5.290836,8.5025,17.882232000000005,10.621935999999998,13.8336,13.8336,0.21990944440000004,-0.7412040555999999,-1.90252,-2.2579,-12.468196,-2.7091640000000003,0.028716999999999663,-1.2091640000000003,0.5024999999999995,-4.638360000000001,2.621935999999999,5.359816999999999,4.121935999999999,5.833599999999999,-1.7412040556,-7.081227999999999,2.3421,-0.7679,1.0542189999999998,-12.578092000000002,1.942499999999999,7.418261999999999,-10.806428,9.189926,6.714164,0.5024999999999995,1.6471199999999993,2.0024999999999995,0.4820284444,-1.945942129839,9.146173999999998,11.621935999999998,-2.04714,-1.470019,-21.229756,-1.2334020000000003,-3.709164,-3.4975000000000005,1.3578799999999998,1.0024999999999995,1.8421,0.5542189999999998,6.1561429999999975,2.442499999999999,7.9278070000000005,4.214164,-0.8528800000000007,-0.4975000000000005,-4.4459421298390005,-1.970019,-6.209164,-1.1421200000000002,26.256928,0.6804359999999994,21.312692000000002,10.996631999999998,-0.8679000000000001,-4.16328,-4.45252,-7.920828,-2.589728000000001,-5.3079,1.2132599999999991,-5.8079,2.7650623888,-1.077464,2.1342,10.844496,5.184704,12.445,11.005,-6.177464,-11.676096000000001,-3.466960000000001,3.793335999999999,7.004999999999999,-4.303928000000003,-14.727256,3.004999999999999,2.9262999999999995,11.636596,-10.883996,2.5709149444,2.8,6.8046083701610005,-5.6125,-0.7029443701610001,2.5290850556,2.3,3.618719629839,0.407055629839,-1.185888740322,-10.5,-0.72,8.830383629839,-0.008744370160999937,4.0966000000000005
9,79,7.899435,2,4,0.14462,1.232712,1.9,56,32,2.2831,0.0,8.013764,2.94672,12.131535,8.232099999999999,5.464812,12.691764,11.480099999999998,7.624719999999997,8.712811999999998,13.251763999999998,10.0401,21.045264000000003,17.833599999999993,2.7147404444000003,1.7536269444,1.9820284444,3.3820284444,3.480692374944,-2.409564,0.8020999999999998,2.65748,-0.979564,-3.6673350000000013,0.2321,4.08748,2.999388,2.3321,6.691535000000001,2.2684359999999986,-0.419335000000002,5.4800999999999975,3.4800999999999984,6.247387999999997,5.580099999999997,1.3523289999999974,5.251763999999998,8.019051999999999,2.040099999999999,9.145828999999999,13.045264,9.8336,0.7536269444000001,0.9820284444,-0.4179715555999999,1.0806923749439998,2.2221,-1.0732799999999998,-5.107335000000001,6.727871,2.8284359999999986,6.040099999999999,14.521370999999998,10.621935999999998,13.8336,13.8336,0.2493164444,-0.7117970556000001,-1.3625199999999995,-1.7178999999999998,-9.107335,-5.171564000000001,-2.4042760000000007,-3.0715640000000013,-1.9599000000000009,-1.2774990000000015,2.621935999999999,5.389223999999999,4.721936,5.833599999999999,-1.7117970556,-7.621227999999999,1.8021,0.43210000000000015,1.0248119999999998,-8.318770000000002,-0.5199000000000016,5.014675999999998,-6.547106000000002,6.786339999999997,5.451763999999998,-1.9599000000000009,0.3847199999999989,0.7400999999999991,0.4820284444,-0.8193076250560001,9.08736,10.421936,-1.5071399999999997,-1.440612,-16.970434,-3.636988000000001,-4.971564000000001,-5.959900000000001,0.0954799999999989,-0.2599000000000009,1.3020999999999998,0.5248119999999998,3.781963999999999,1.7800999999999991,5.553627999999998,3.5517639999999986,-1.5152800000000006,-1.1599000000000004,-2.7193076250559995,-1.940612,-6.871564,-1.8045200000000008,26.256928,-0.3995640000000007,14.590970000000002,14.357492999999998,0.2121000000000004,-3.08328,-3.3725199999999997,-10.383228,-2.589728000000001,-4.2279,-0.04914000000000085,-4.7279,2.7356553888,-1.617464,1.5941999999999998,7.483635,3.620764999999997,7.520199999999997,6.080199999999998,-5.637464,-8.315235000000001,-5.0308990000000025,-1.131464000000002,2.080199999999998,-2.507006000000004,-12.930334000000002,-1.9198000000000024,2.3863000000000003,8.275735000000001,-7.523135000000001,2.0309149444,2.26,6.731242874944,-3.150099999999999,-0.629578874944,1.9890850556,1.7599999999999998,3.692085125056,0.480421125056,-1.039157749888,-5.22,-0.11999999999999987,8.903749125055999,0.06462112505600004,3.549
9,52,7.434017999999999,2,7,0.14462,0.0,0.945,56,25,2.2831,0.1993000000000001,7.553764,2.4867200000000005,11.666117999999999,11.2321,4.2321,11.054164,12.8425,5.98712,5.8425,14.614164,11.4025,24.045264000000003,20.8336,1.4820284444,0.5209149444,1.9820284444,2.4270284444,1.9611135,-2.869564,0.3421000000000003,2.19748,-0.979564,-3.2019179999999987,-2.7679,4.08748,4.2321,3.2871,6.226118,0.6308360000000004,-1.5915179999999989,3.8425,-1.1574999999999998,5.8425,4.8975,0.18014600000000147,0.6141640000000006,7.6141640000000015,-2.5975,9.611246000000001,10.045264,6.833599999999999,-0.4790850556,0.9820284444,0.5370284444000001,0.5161135,2.6821,-0.61328,-4.641917999999999,4.624853999999999,4.190836000000001,7.4025,14.055953999999998,13.621935999999998,16.833599999999993,10.8336,1.4820284444,0.5209149444,-0.90252,-1.2579,-8.641917999999999,-9.809163999999999,-2.809164,-3.754164,-6.5975,-0.8120820000000002,-0.37806400000000107,6.621935999999999,5.676935999999999,2.833599999999999,-0.4790850556,-8.081228,1.3421000000000003,2.3421000000000003,-0.2079,-9.025536,-8.157499999999999,5.8425,-7.253871999999998,7.6141640000000015,5.724164000000001,-9.5975,0.6571200000000006,1.0125000000000004,0.4820284444,-0.4288865,6.621935999999999,8.511935999999999,-1.04714,-0.2079,-17.6772,-2.809164,-4.699164,-13.5975,0.3678800000000002,0.0125000000000004,0.8421000000000003,-0.7079,5.8425,3.0075000000000003,7.6141640000000015,4.7791640000000015,-0.2878799999999995,0.06750000000000034,-1.3738865,-0.7079,-5.644164,-0.5771199999999999,29.256928,-1.3195639999999995,13.660135999999998,14.82291,1.1321,-2.16328,-2.4525200000000003,-15.020828,-5.589728000000001,-3.3079,0.22326000000000049,-3.8079,1.5029433888,-2.077464,1.1342,7.018217999999999,0.8109820000000019,1.245000000000001,-0.1949999999999994,-5.177464,-7.849817999999999,-7.840681999999997,-7.406663999999999,-4.194999999999999,-4.851371999999998,-15.274699999999998,-11.195,1.9263000000000003,7.810317999999999,-7.0577179999999995,1.5709149444,1.8,5.211664,-1.5125000000000002,0.89,1.5290850556,1.3,5.211664,2.0,2.0,0.21395000000000008,0.8350000000000001,10.423328,1.5842,0.9842999999999996
