rb,Ma,Mb,dAO,dBO,t,E_a,E_b,I_a,I_b,Nv_a,Nv_b,Ea_a,Ea_b,S_a,S_b,Atomic #a,Atomic #b,BG ao,BG bo,1E_a^2+1E_b+1E_c,1E_a^2+1E_b+1I_a,1E_a^2+1E_b+1Ea_a,1E_a^2+1E_c+1I_b,1E_a^2+1E_c+1Nv_b,1E_a^2+1E_c+1Ea_a,1E_a^2+1E_c+1Ea_b,1E_b^2+1E_c+1I_a,1E_b^2+1E_c+1Nv_b,1E_b^2+1E_c+1Ea_a,1E_b^2+1E_c+1Ea_b,1E_b^2+1I_a+1Nv_b,1E_b^2+1Nv_a+1Nv_b,1E_c^2+1I_a+1Nv_b,1E_c^2+1I_a+1Ea_b,1E_c^2+1I_a+1S_b,1E_c^2+1Nv_a+1Nv_b,1E_c^2+1Ea_a+1Ea_b,1E_c^2+1Ea_a+1S_b,1E_c^2+1Ea_b+1S_a,1E_c^2+1S_a+1S_b,1Ea_a^2+1Ea_b+1Ea_c,1Ea_a^2+1Ea_b+1S_a,1Ea_a^2+1Ea_c+1S_a,1Ea_a^2+1Ea_c+1S_b,1Ea_b^2+1Ea_c+1S_a,1E_a^2+1E_b-1I_a,1E_a^2+1E_b-1Nv_a,1E_a^2+1E_b-1Ea_a,1E_a^2+1E_c-1I_a,1E_a^2+1E_c-1I_b,1E_a^2+1E_c-1Nv_b,1E_a^2+1E_c-1Ea_a,1E_a^2+1E_c-1Ea_b,1E_a^2+1E_c-1S_a,1E_a^2+1E_c-1S_b,1E_a^2+1I_b-1Nv_a,1E_b^2+1E_c-1I_a,1E_b^2+1E_c-1I_b,1E_b^2+1E_c-1Nv_a,1E_b^2+1E_c-1Nv_b,1E_b^2+1E_c-1Ea_b,1E_b^2+1E_c-1S_b,1E_b^2+1I_a-1I_b,1E_b^2+1I_a-1Nv_b,1E_b^2+1I_a-1Ea_b,1E_b^2+1Nv_a-1Nv_b,1E_c^2+1I_a-1I_b,1E_c^2+1I_a-1Nv_b,1E_c^2+1I_a-1Ea_b,1E_c^2+1I_a-1S_b,1E_c^2+1Nv_a-1Nv_b,1E_c^2+1Ea_a-1Ea_b,1E_c^2+1Ea_a-1S_b,1E_c^2+1Ea_b-1S_a,1E_c^2+1S_a-1S_b,1Ea_a^2+1Ea_b-1S_a,1Ea_a^2+1Ea_c-1S_a,1Ea_a^2+1Ea_c-1S_b,1Ea_b^2+1Ea_c-1S_b,1E_a^2-1E_b+1E_c,1E_a^2-1E_b+1Ea_a,1E_a^2-1I_b+1Nv_a,1E_b^2-1I_a+1I_b,1E_b^2-1I_a+1Nv_b,1E_b^2-1Nv_a+1Nv_b,1E_c^2-1I_a+1I_b,1E_c^2-1I_a+1I_c,1E_c^2-1I_a+1Nv_b,1E_c^2-1I_a+1Ea_b,1E_c^2-1I_a+1S_b,1E_c^2-1I_b+1I_c,1E_c^2-1Nv_a+1Nv_b,1E_c^2-1Nv_b+1Nv_c,1E_c^2-1Ea_a+1Ea_b,1E_c^2-1Ea_a+1Ea_c,1E_c^2-1Ea_a+1S_b,1E_c^2-1Ea_b+1Ea_c,1E_c^2-1Ea_b+1S_a,1E_c^2-1S_a+1S_b,1Ea_a^2-1Ea_b+1Ea_c,1Ea_a^2-1Ea_b+1S_a,1E_a^2-1E_b-1I_a,1E_a^2-1E_b-1Ea_a,1E_a^2-1E_b-1S_a,1E_a^2-1I_b-1Nv_a,1E_b^2-1I_a-1I_b,1E_b^2-1I_a-1Nv_b,1E_b^2-1I_a-1Ea_b,1E_b^2-1I_a-1S_b,1E_b^2-1Nv_a-1Nv_b,1E_c^2-1I_a-1I_b,1E_c^2-1I_a-1Nv_b,1E_c^2-1I_a-1Ea_b,1E_c^2-1I_a-1S_b,1E_c^2-1Nv_a-1Nv_b,1E_c^2-1Ea_a-1Ea_b,1E_c^2-1Ea_a-1S_b,1E_c^2-1Ea_b-1S_a,1E_c^2-1S_a-1S_b,1Ea_a^2-1Ea_b-1S_a,1E_a^2+1E_b-2I_a,1E_a^2+1E_b-2S_a,1E_a^2+1E_c-2S_a,1E_a^2+1E_c-2S_b,1E_a^2+1Ea_b-2S_a,1E_b^2+1E_c-2I_b,1E_b^2+1E_c-2Nv_b,1E_b^2+1E_c-2Ea_b,1E_b^2+1E_c-2S_b,1E_b^2+1I_a-2I_b,1E_b^2+1I_a-2Ea_b,1E_b^2+1I_a-2S_b,1E_b^2+1Nv_a-2Nv_b,1E_b^2+1Ea_a-2S_b,1E_b^2+1S_a-2S_b,1E_c^2+1I_a-2Ea_b,1E_c^2+1I_a-2S_b,1E_c^2+1Ea_b-2S_a,1Ea_a^2+1Ea_c-2S_a,1Ea_b^2+1Ea_c-2S_b,1E_c^2-1I_a+2Ea_b,1E_c^2-1I_a+2S_b,1E_c^2-1Ea_b+2S_a,1E_a^2-1E_b-2Ea_a,1E_a^2-1E_b-2S_a,1E_a^2-1Ea_b-2S_a,1E_b^2-1I_a-2I_b,1E_b^2-1I_a-2Ea_b,1E_b^2-1I_a-2S_b,1E_b^2-1Nv_a-2Nv_b,1E_b^2-1Ea_a-2S_b,1E_b^2-1S_a-2S_b,1E_a^2+1E_b-3S_a,1E_a^2+1E_c-3S_a,1E_a^2+1Ea_b-3S_a,1E_b^2+1E_c-3Ea_b,1E_b^2+1E_c-3S_b,1E_b^2+1I_a-3Ea_b,1E_b^2+1I_a-3S_b,1E_b^2+1Ea_a-3S_b,1E_b^2+1S_a-3S_b,1Ea_b^2+1Ea_c-3S_b,1E_a^2-1E_b-3S_a,1E_a^2-1Ea_b-3S_a,1E_b^2-1I_a-3S_b,1E_b^2-1Ea_a-3S_b,1E_c^2+2I_a+1Nv_b,1E_c^2+2Ea_a+1Ea_b,1E_c^2+2Ea_a+1S_b,1E_a^2+2E_b-1I_a,1E_a^2+2I_b-1Nv_a,1E_c^2+2I_a-1I_b,1E_c^2+2Ea_a-1S_b,1E_c^2+2S_a-1S_b,1E_a^2-2E_b+1E_c,1E_a^2-2E_b+1Ea_a,1E_c^2-2Ea_a+1S_b,1E_c^2-2S_a+1S_b,1E_a^2-2E_b-1I_a,1E_a^2-2E_b-1Ea_a,1E_b^2-2I_a-1Nv_b,1E_c^2-2I_a-1Nv_b,1E_c^2-2Ea_a-1Ea_b,1E_c^2-2Ea_a-1S_b,1E_a^2-2E_b-2S_a,1E_b^2-2Ea_a-2S_b,1E_a^2-2E_b-3S_a,2Ea_a^2+1Ea_b+1Ea_c,2E_a^2+1E_b-1I_a,2E_a^2+1E_b-1Nv_a,2E_a^2+1I_b-1Nv_a,2E_b^2+1E_c-1I_b,2E_b^2+1E_c-1Nv_b,2E_b^2+1Nv_a-1Nv_b,2E_a^2-1E_b-1I_a,2E_a^2-1I_b-1Nv_a,2E_b^2-1I_a-1I_b,2E_b^2-1I_a-1Nv_b,2E_b^2-1Nv_a-1Nv_b,2E_b^2+1I_a-2I_b,2E_b^2-1I_a-2I_b,2E_b^2-1Nv_a-2Nv_b,3E_a^2+1E_b-1Nv_a,3E_a^2+1I_b-1Nv_a,3E_a^2-1I_b-1Nv_a,1E_b+1Ea_a^2,1E_b+1S_a^2,1I_a+1Ea_b^2,1E_c-1S_a,1E_a-1E_b^2,1E_a-1Ea_b^2,1E_b-1Ea_a^2,1E_b-1S_a^2,1E_c-1Ea_a^2,1I_a-1Ea_b^2,1Nv_a-1Ea_b^2,1Nv_a-2Ea_b^2,1Nv_a-2S_b^2,2E_a-1S_b,2I_a-1Ea_b^2,2E_a^2-1Ea_b^2,BG or not
0.76,65,86,1.805,2.06,0.942,1.93,1.9,7.576233999999999,7.285516,11,5,1.3019999999999998,0.942362,1.18,2.04,47,83,0.0,0.0,9.0649,13.201134,6.9269,14.450416,12.1649,8.466899999999999,8.107261999999999,14.626234,12.05,8.352,7.992362,16.186234,19.61,24.409834,20.352196,21.449834,27.8336,14.077961999999998,15.1756,13.955961999999998,15.0536,4.098679499999999,3.8175659999999993,4.336317499999999,5.196317499999998,3.529159639044,-1.9513339999999992,-5.3751,4.3229000000000015,-0.4113340000000001,-0.12061600000000094,2.1648999999999994,5.8629,6.222537999999999,5.9849,5.124899999999999,0.010415999999999316,-0.5262339999999996,-0.2355160000000005,-3.95,2.05,6.107638,5.01,3.900717999999999,6.186233999999999,10.243872,9.61,12.124317999999995,14.409833999999995,18.467472,17.369833999999994,17.833599999999993,12.193238,11.095599999999996,11.595961999999998,10.973599999999998,1.4575659999999997,1.9763174999999995,1.1163174999999992,0.3091596390440001,5.2649,3.1269,7.439383999999999,3.3192820000000007,1.0337660000000004,-2.390000000000001,11.542882,17.875420000000005,9.257366,5.1997279999999995,6.297365999999999,18.166138,5.833599999999999,12.8336,11.473961999999998,11.992713499999999,12.5716,12.3523515,12.071238,12.6936,2.2139554999999995,1.9328419999999995,-5.751334,0.5229000000000001,0.6449,-14.560616,-11.25175,-8.966234,-4.908595999999998,-6.006233999999999,-12.39,-3.028150000000001,-0.7426340000000007,3.3150039999999987,2.217366,-4.166400000000001,9.589238,8.491599999999998,9.711238,8.613599999999998,-0.4271580000000005,-9.527567999999999,3.2649000000000004,4.8049,3.0849,2.307262,-7.521032000000001,-2.95,5.165276,2.97,-3.3847980000000017,9.30151,7.106233999999999,4.609999999999999,0.8319999999999999,0.71,17.525109999999998,15.329833999999995,10.415962,0.7963174999999993,-1.730840360956,6.1420900000000005,8.337366000000001,13.251238,-0.7790999999999997,-0.5350999999999999,0.4225379999999999,-18.537266,-5.850957999999999,-8.046234,-17.39,-1.7720000000000002,-1.6500000000000004,2.0849,3.6248999999999993,1.127262,4.222913999999999,0.9299999999999996,8.359148,5.066233999999999,-1.2080000000000002,-1.33,-3.770840360956,-1.7151,-0.7574620000000003,-10.086234,-3.812,31.986068,15.379961999999995,16.4776,-0.05133399999999977,7.2959320000000005,19.700551999999995,12.397599999999995,12.153599999999996,3.3649,1.2269,11.2696,11.5136,-7.6513339999999985,-1.3770999999999998,-16.542468,-8.318868,8.287238,7.1896,-2.4351,-3.074,-3.6151,5.793883499999999,1.7735660000000006,-1.6502,3.7353160000000014,3.374484,5.66,13.22,-2.026434,-10.835716,-7.64175,-5.356234,-8.780000000000001,0.2252019999999977,-14.927266,-13.78,2.0747,7.460215999999999,-7.1108160000000025,3.5952039999999994,3.2924,8.464280139044,2.26,-1.68,1.0419538609559995,0.2047960000000004,0.5076,1.7447960000000005,6.688187860955999,10.111953860956,9.223907721912001,2.6768,1.82,14.264421860955999,6.561753860955999,0
0.47,65,95,1.805,1.84,1.092,1.93,2.96,7.576233999999999,11.81381,11,7,1.3019999999999998,3.3635882000000006,1.18,2.64,47,35,0.0,0.0,10.1249,14.261133999999998,7.986899999999999,18.97871,14.1649,8.466899999999999,10.5284882,19.777834,19.2016,13.5036,15.565188199999998,23.337834,26.7616,26.409834000000004,22.7734222,22.049834,29.8336,16.4991882,15.7756,16.3771882,15.6536,6.5199057,6.2387922,4.336317499999999,5.796317499999999,13.954839079179242,-0.8913339999999996,-4.3151,5.3829,-0.4113340000000001,-4.648910000000001,0.16489999999999938,5.8629,3.801311799999999,5.9849,4.524899999999999,4.53871,4.6253660000000005,0.38778999999999897,1.2015999999999991,5.201599999999999,8.838011799999997,9.5616,4.524024000000002,9.337834,12.974245800000002,12.7616,7.596023999999996,12.409833999999995,16.046245799999994,16.769833999999996,15.833599999999995,9.772011799999998,10.495599999999998,14.017188199999998,10.373599999999998,3.8787922,1.9763174999999995,0.5163174999999991,10.134839079179242,4.2049,2.0668999999999995,2.91109,12.999176,8.185366,4.7616,16.071176,17.875420000000005,11.257366,7.6209542,6.897366000000001,13.637844,7.833599999999999,10.8336,13.895188199999998,11.992713499999999,13.1716,9.931125299999998,9.650011799999998,13.2936,-0.20727070000000114,-0.4883842000000012,-6.8113339999999996,-0.5370999999999999,-0.4151,-19.08891,-10.628444,-5.814634,-2.1782222000000004,-1.454634,-9.2384,-7.556444000000001,-2.7426340000000007,0.8937777999999987,1.6173659999999992,-6.166400000000001,7.168011799999999,7.891599999999999,7.2900117999999985,8.013599999999999,-2.8483842000000013,-8.467568,4.3249,4.8049,1.8848999999999991,4.728488200000001,-11.42602,-1.7984000000000009,5.474423599999998,6.921599999999999,-7.2897859999999985,9.6106576,11.057834,5.761600000000001,4.783599999999999,4.661599999999999,12.682657599999995,14.129833999999995,12.8371882,0.7963174999999993,7.494839079179242,10.9845424,9.537366,10.830011799999998,-1.8391,-1.5951,-1.9986882000000008,-22.442254,-5.541810400000001,-4.094633999999999,-16.2384,2.1796,2.3016,3.1449,3.6248999999999993,3.5484882000000004,2.1108353999999974,4.281599999999999,6.247069399999999,8.417834000000001,2.1436,2.0215999999999994,4.854839079179244,-2.7751,-3.1786882000000007,-6.734634,-0.4603999999999999,33.986067999999996,17.8011882,17.077599999999997,2.0686660000000003,16.352520000000002,15.172257999999996,11.797599999999996,11.553599999999998,1.2449,-0.8931000000000002,11.8696,12.1136,-9.771334,-3.4971,-13.390868,-10.318868,5.866011799999999,6.589599999999999,-4.5551,0.8776000000000002,-5.7351,8.215109700000001,2.833566000000001,-0.5901999999999994,8.26361,9.14939,13.9632,21.5232,-3.086434,-15.36401,-1.8668440000000004,2.946966,-0.4768000000000008,1.4718139999999984,-13.680654,-7.476800000000001,3.1346999999999987,11.988509999999998,-11.63911,4.655204,4.352399999999999,18.88995957917924,2.26,-6.8316,-9.383725579179243,1.2647960000000005,1.5676,1.7447960000000005,-3.7374915791792436,-0.31372557917924304,-11.627451158358483,-2.9392000000000014,1.2199999999999998,3.838742420820756,-3.8639255791792433,1
0.13,65,82,1.805,1.432,1.3430000000000002,1.93,3.04,7.576233999999999,14.53413,11,5,1.3019999999999998,-1.4,1.18,3.0,47,7,0.0,0.0,10.2049,14.341134,8.0669,21.69903,12.1649,8.466899999999999,5.764899999999999,20.257834,17.6816,13.9836,11.2816,21.817834,25.2416,24.409834,18.009833999999994,22.409834,27.8336,11.735599999999998,16.135599999999997,11.613599999999998,16.013599999999997,1.7563174999999995,1.4752039999999995,4.336317499999999,6.156317499999999,4.601113499999999,-0.8113339999999996,-4.2351,5.4629,-0.4113340000000001,-7.36923,2.1648999999999994,5.8629,8.5649,5.9849,4.164899999999999,7.259029999999999,5.105366,-1.85253,1.6815999999999995,7.681599999999999,14.0816,9.6816,2.2837039999999984,11.817833999999998,18.217834,15.241599999999998,4.875703999999997,14.409833999999995,20.809833999999995,16.409833999999996,17.833599999999993,14.5356,10.135599999999998,9.2536,10.0136,-0.8847960000000004,1.9763174999999995,0.15631749999999922,0.4211134999999997,4.1249,1.9869,0.19077000000000047,16.199496,6.6653660000000015,3.2416,18.791496,17.875420000000005,9.257366,2.8573659999999994,7.2573659999999975,10.917524,5.833599999999999,12.8336,9.1316,11.992713499999999,13.5316,14.6947135,14.4136,13.6536,4.5563175000000005,4.275204,-6.891334,-0.6171,-0.4951000000000001,-21.80923,-12.868764,-3.3346339999999994,3.0653660000000005,-1.3346339999999994,-6.7584,-10.276764,-0.7426340000000007,5.6573660000000014,1.2573659999999989,-4.166400000000001,11.9316,7.531599999999999,12.0536,7.653599999999999,1.915204,-8.387567999999998,4.4049,4.8049,1.1648999999999994,-0.03509999999999991,-16.38666,2.6815999999999995,15.4816,6.6816,-12.250426,19.617834,10.817833999999998,10.241599999999998,4.5436,4.4216,22.209834,13.409833999999995,8.073599999999999,0.7963174999999993,-2.5788865000000003,1.4573659999999995,10.257366,15.5936,-1.9191,-1.6751,2.7649000000000004,-27.402894,4.465366,-4.334633999999999,-11.7584,1.9396000000000004,2.0616000000000003,3.2249,3.6248999999999993,-1.2151,16.8816,3.6816,21.017834,7.817833999999998,1.5435999999999996,1.4215999999999998,-5.5788864999999985,-2.8551,1.5849000000000002,-7.3346339999999985,-1.0603999999999996,31.986068,13.037599999999998,17.437599999999996,2.2286660000000005,21.79316,12.451937999999995,11.437599999999998,11.193599999999998,1.0848999999999998,-1.0531000000000004,12.2296,12.4736,-9.931334,-3.6571,-10.910867999999999,-8.318868,10.6296,6.2296,-4.7151,0.6376000000000008,-5.8951,3.4515214999999992,2.9135659999999994,-0.5102000000000011,10.98393,7.389070000000002,16.9232,24.4832,-3.166434,-18.08433,-3.6271639999999987,5.9069660000000015,2.4832,-3.0088259999999987,-18.161294,-2.5168,3.214700000000001,14.708829999999999,-14.35943,4.735204,4.4324,9.536234,2.26,-7.3116,-0.029999999999999805,1.3447960000000003,1.6476000000000002,1.7447960000000005,5.6162339999999995,9.04,7.08,-7.0,0.8599999999999999,13.192468,5.4898,1
0.38,65,83,1.805,1.604,1.149,1.93,2.19,7.576233999999999,10.486686,11,5,1.3019999999999998,0.746607,1.18,2.18,47,15,0.0,0.0031000000000007692,9.3549,13.491133999999999,7.216899999999999,17.651585999999995,12.1649,8.466899999999999,7.9115069999999985,15.812334,13.2361,9.5381,8.982707000000003,17.372334,20.7961,24.409834,20.156441,21.589834,27.8336,13.882206999999998,15.315599999999998,13.760206999999998,15.193599999999998,3.9029244999999992,3.6218109999999992,4.336317499999999,5.336317500000002,3.1985355124490003,-1.661334,-5.0851000000000015,4.6129,-0.4113340000000001,-3.3217860000000012,2.1648999999999994,5.8629,6.418292999999999,5.9849,4.9849,3.2115860000000005,0.659866000000001,-2.250586,-2.7639,3.2361000000000004,7.489492999999999,6.0561000000000025,1.885647999999998,7.372333999999999,11.625726999999998,10.7961,8.923147999999996,14.409833999999995,18.663227,17.229833999999997,17.833599999999993,12.388993,10.9556,11.400206999999998,10.8336,1.2618109999999996,1.9763174999999995,0.9763174999999992,-0.16146448755100007,4.9749,2.8369,4.238213999999998,7.706552000000001,2.219866000000001,-1.2039,14.744051999999998,17.875420000000005,9.257366,5.0039729999999984,6.437365999999999,14.964967999999999,5.833599999999999,12.8336,11.278206999999998,11.992713499999999,12.7116,12.5481065,12.266993,12.8336,2.409710499999999,2.128596999999999,-6.041333999999999,0.2329000000000001,0.3549,-17.761785999999994,-13.26682,-7.7801339999999986,-3.5267409999999995,-4.960134,-11.2039,-6.229320000000001,-0.7426340000000007,3.510759,2.077365999999999,-4.166400000000001,9.784993,8.3516,9.906993,8.4736,-0.2314030000000005,-9.237568,3.5548999999999995,4.8049,2.8048999999999986,2.111507,-12.737272,-1.7638999999999996,6.742886,3.8761,-8.601038000000003,10.87912,8.012334,5.796099999999999,1.738099999999999,1.6160999999999994,17.916619999999995,15.049833999999995,10.220206999999998,0.7963174999999993,-2.3414644875510002,5.750579999999999,8.617366,13.446992999999999,-1.0690999999999995,-0.8251,0.618293,-23.753506,-4.273348,-7.140134,-16.2039,-0.8658999999999999,-0.7439,2.3749,3.6248999999999993,0.931507,5.996279,1.6960999999999995,10.132513,5.832333999999998,-0.4419000000000013,-0.5639000000000012,-4.521464487551,-2.0051,-0.5617070000000002,-9.320134,-3.0459000000000005,31.986068,15.184206999999995,16.6176,0.5286660000000012,13.698272000000005,16.499381999999994,12.257599999999998,12.0136,2.7849,0.6468999999999998,11.4096,11.6536,-8.231334,-1.9571,-15.356368,-8.318868,8.482992999999999,7.0496,-3.0151,-2.1679,-4.1951,5.598128499999999,2.063566,-1.3602000000000007,6.936486000000002,2.545513999999999,8.0322,15.592199999999998,-2.316433999999999,-14.036886,-8.47072,-2.9840339999999994,-6.4078,-3.8049380000000044,-18.957406,-11.4078,2.364699999999999,10.661386,-10.311986,3.885204,3.5824,8.133656012449,2.26,-2.8661000000000003,1.3725779875509998,0.4947960000000005,0.7976000000000001,1.7447960000000005,7.018811987551,10.442577987551001,9.885155975102,1.4951999999999988,1.6799999999999995,14.595045987550998,6.892377987551,1
0.6,65,85,1.805,1.942,1.019,1.93,2.05,7.576233999999999,8.608389,11,5,1.3019999999999998,1.046,1.18,2.08,47,51,0.0,0.0,9.2149,13.351133999999998,7.0768999999999975,15.773289000000002,12.1649,8.466899999999999,8.210899999999999,15.218734,12.6425,8.9445,8.6885,16.778734,20.2025,24.409834,20.455834,21.489833999999995,27.8336,14.181599999999998,15.215599999999998,14.059599999999998,15.0936,4.2023175,3.921204,4.336317499999999,5.236317499999998,3.7352295,-1.8013339999999998,-5.2251,4.4729,-0.4113340000000001,-1.4434890000000014,2.1648999999999994,5.8629,6.118899999999999,5.9849,5.084899999999998,1.3332890000000006,0.0662660000000006,-0.9658890000000008,-3.3575,2.6425,6.5965,5.5625,3.170345,6.778734,10.732734,10.2025,10.801444999999996,14.409833999999995,18.363834,17.329833999999998,17.833599999999993,12.0896,11.055599999999998,11.699599999999998,10.933599999999998,1.5612039999999998,1.9763174999999995,1.0763174999999991,0.4752295000000002,5.1149,2.9769,6.116510999999999,5.234655000000001,1.6262660000000002,-1.7975000000000003,12.865755,17.875420000000005,9.257366,5.3033660000000005,6.337365999999999,16.843265,5.833599999999999,12.8336,11.5776,11.992713499999999,12.6116,12.2487135,11.9676,12.7336,2.1103174999999994,1.829204,-5.901333999999999,0.3729000000000002,0.4949000000000001,-15.883489,-11.982123,-8.373733999999999,-4.419734,-5.453734,-11.7975,-4.351023000000001,-0.7426340000000007,3.2113659999999986,2.1773659999999992,-4.166400000000001,9.4856,8.4516,9.6076,8.573599999999999,-0.5307960000000005,-9.377568,3.4149,4.8049,3.0048999999999992,2.4109000000000003,-9.574278,-2.3575,5.5505,3.4825,-5.438044000000001,9.686734,7.618734,5.2025000000000015,1.3444999999999991,1.2224999999999993,17.317833999999998,15.249833999999995,10.5196,0.7963174999999993,-1.6047705,6.349366000000002,8.417366000000001,13.1476,-0.9290999999999996,-0.6850999999999998,0.3188999999999997,-20.590512,-5.465733999999999,-7.533734,-16.7975,-1.2595,-1.1375000000000002,2.2349,3.6248999999999993,1.2309,4.5045,1.4025,8.640734,5.538734,-0.7355000000000009,-0.8575000000000008,-3.6847705,-1.8651,-0.8611000000000004,-9.613734,-3.3395,31.986068,15.483599999999996,16.517599999999998,0.24866600000000005,9.941678000000003,18.377679,12.357599999999998,12.113599999999998,3.0649,0.9269,11.3096,11.5536,-7.951333999999999,-1.6770999999999996,-15.949967999999998,-8.318868,8.1836,7.1496,-2.7351,-2.5615,-3.9151,5.897521499999999,1.923566000000001,-1.5001999999999995,5.058188999999999,3.236610999999998,6.844999999999999,14.405,-2.1764339999999995,-12.158589,-7.779623000000001,-4.171233999999999,-7.5950000000000015,-1.2355440000000026,-16.388012000000003,-12.595,2.2246999999999986,8.783089,-8.433689000000001,3.7452039999999993,3.4424,8.67035,2.26,-2.2725,0.8358839999999998,0.35479600000000033,0.6576,1.7447960000000005,6.482118,9.905884,8.811767999999997,2.347199999999999,1.7799999999999998,14.058352,6.355683999999999,0
0.54,65,46,1.805,1.7990000000000002,1.053,1.93,1.63,7.576233999999999,6.746187,11,5,1.3019999999999998,0.525,1.18,0.84,47,23,0.0,1.9785000000000004,8.7949,12.931134,6.656899999999999,13.911086999999998,12.1649,8.466899999999999,7.6899,13.673134,11.0969,7.3988999999999985,6.6219,15.233134,18.6569,24.409834,19.934833999999995,20.249834,27.8336,13.6606,13.975599999999998,13.5386,13.853599999999998,3.6813175000000005,3.400204,4.336317499999999,3.996317499999999,2.9167385,-2.221334,-5.6451,4.0529,-0.4113340000000001,0.41871299999999945,2.1648999999999994,5.8629,6.639899999999999,5.9849,6.3249,-0.5289129999999993,-1.4793339999999997,-0.6492870000000002,-4.9031,1.0968999999999998,5.571899999999999,5.2569,3.486947,5.233134,9.708134,8.6569,12.663646999999996,14.409833999999995,18.884833999999998,18.569834,17.833599999999993,12.610599999999998,12.2956,11.1786,12.1736,1.0402039999999997,1.9763174999999995,2.3163175,0.8967385,5.5349,3.3969,7.978713000000001,1.8268530000000007,0.08066600000000079,-3.3431,11.003553,17.875420000000005,9.257366,4.7823660000000014,5.097365999999999,18.705467,5.833599999999999,12.8336,11.0566,11.992713499999999,11.3716,12.769713499999998,12.488599999999998,11.4936,2.6313174999999998,2.350204,-5.4813339999999995,0.7929000000000002,0.9149,-14.021287,-11.665520999999998,-9.919334,-5.444334,-5.759333999999999,-13.3431,-2.4888210000000006,-0.7426340000000007,3.7323660000000003,3.4173659999999995,-4.166400000000001,10.0066,9.6916,10.1286,9.8136,-0.00979600000000036,-9.797567999999998,2.9949,4.8049,5.4849,1.8899000000000004,-7.395474,-3.9031,5.0469,4.4169,-3.25924,9.183133999999999,8.553134,3.6569,2.2789,2.1569000000000003,18.359834,17.729833999999997,9.9986,0.7963174999999993,0.056738500000000025,5.307365999999999,5.937365999999999,13.668599999999998,-0.5090999999999997,-0.2650999999999999,0.8399000000000001,-18.411707999999997,-5.969333999999999,-6.599333999999999,-18.3431,-0.32509999999999994,-0.20310000000000009,1.8149,3.6248999999999993,0.7099000000000002,4.5219,3.5769,8.658134,7.713133999999998,1.4388999999999998,1.3169,-0.7832614999999999,-1.4451,-0.3401000000000001,-7.439333999999999,-1.1651,31.986068,14.962599999999998,15.277599999999998,-0.5913339999999998,6.217274,20.239881,13.597599999999998,13.353599999999998,3.9049,1.7669,10.0696,10.3136,-7.111333999999999,-0.8370999999999997,-17.495568,-8.318868,8.7046,8.3896,-1.8951,-1.6270999999999998,-3.0751,5.376521499999999,1.5035659999999993,-1.9202000000000008,3.195986999999999,2.007613,3.7538,11.3138,-1.7564339999999996,-10.296387,-9.008621,-7.262434,-10.6862,-0.6023399999999999,-15.754808,-15.6862,1.8047000000000004,6.9208870000000005,-6.5714869999999985,3.3252039999999994,3.0224,7.8518589999999975,2.26,-0.7268999999999999,1.654375,-0.0652039999999996,0.2376000000000001,1.7447960000000005,7.300609,10.724375,10.44875,9.5888,3.02,14.876843,7.174175,1
